"","year","month","day","hour","generation.biomass","generation.fossil.brown.coal.lignite","generation.fossil.gas","generation.fossil.hard.coal","generation.fossil.oil","generation.hydro.pumped.storage.consumption","generation.hydro.run.of.river.and.poundage","generation.hydro.water.reservoir","generation.nuclear","generation.other","generation.other.renewable","generation.solar","generation.waste","generation.wind.onshore","total.load.actual","price.actual"
"25796","2017","12","10",20,364,645,9452,6176,276,47,391,1160,5929,55,107,551,350,2178,25483,68.59
"25797","2017","12","10",21,366,620,9689,6213,277,0,411,1576,5934,54,106,175,350,2266,27810,70.3
"25798","2017","12","10",22,369,662,9886,6222,275,0,418,1319,5936,53,106,40,353,2242,27926,70.55
"25799","2017","12","10",23,367,604,9826,6165,274,0,425,1089,5938,52,105,31,348,2330,26512,66
"25800","2017","12","10",24,371,590,8548,6107,273,84,403,632,5946,52,103,36,347,2416,24818,61.33
"25801","2017","12","11",1,404,879,5642,5222,269,68,539,495,5043,16,91,39,285,5701,24668,42.62
"25802","2017","12","11",2,396,747,4993,4878,270,1139,526,240,5043,16,90,40,284,6042,22990,23.32
"25803","2017","12","11",3,398,607,4855,4297,268,1863,519,226,5045,17,88,40,288,6440,21904,19.22
"25804","2017","12","11",4,393,567,4684,3630,269,2497,512,201,5046,15,86,39,285,6756,21183,13.54
"25805","2017","12","11",5,389,634,4939,3643,254,2611,515,273,5047,14,85,40,291,6844,20924,11.98
"25806","2017","12","11",6,399,633,4938,3704,268,2733,517,299,5046,14,84,40,291,6884,20869,21.21
"25807","2017","12","11",7,405,650,5097,3720,269,2694,512,202,5047,14,88,40,291,6918,21213,44.34
"25808","2017","12","11",8,403,589,4942,3635,270,2615,512,204,5046,14,87,40,295,6768,21552,60.52
"25809","2017","12","11",9,391,557,4901,3661,270,2176,521,350,5044,14,85,427,288,6503,22008,71.54
"25810","2017","12","11",10,392,572,4698,3912,270,1446,533,463,5044,15,85,1673,280,6040,24009,75.53
"25811","2017","12","11",11,388,614,4443,4328,270,1150,549,643,5044,15,88,2922,276,5951,25515,77.1
"25812","2017","12","11",12,391,635,4620,4602,269,1313,562,558,5043,15,85,3852,274,6021,26031,75.5
"25813","2017","12","11",13,388,625,4476,4624,269,1299,531,513,5042,14,87,4079,275,6184,25944,73.03
"25814","2017","12","11",14,402,625,4342,4521,271,1299,527,387,5042,14,91,4015,273,6620,26212,66.87
"25815","2017","12","11",15,392,560,4432,4269,270,1433,535,418,5039,14,92,3867,274,7089,25910,64.08
"25816","2017","12","11",16,392,562,4361,4020,269,1887,507,569,5039,14,92,3682,276,7241,24902,61.74
"25817","2017","12","11",17,390,612,4495,4132,267,1932,510,667,5039,14,92,2998,267,7207,24298,62.73
"25818","2017","12","11",18,398,638,4928,4600,269,903,525,973,5037,15,90,1392,265,6911,24530,73.75
"25819","2017","12","11",19,399,606,5187,4835,269,167,572,1607,5038,14,88,464,265,7853,27148,85.06
"25820","2017","12","11",20,393,600,5798,4764,269,27,597,1328,5037,15,87,221,272,8862,28560,85.28
"25821","2017","12","11",21,388,621,5912,4776,270,85,604,1286,5040,16,87,82,269,9042,29476,79.9
"25822","2017","12","11",22,404,611,5174,4929,270,0,574,990,5043,15,86,52,275,9139,29489,77.11
"25823","2017","12","11",23,398,562,4517,4755,279,114,560,672,5045,12,89,51,282,9567,28137,71.92
"25824","2017","12","11",24,385,568,4578,4318,282,586,530,418,5046,11,88,49,292,9704,26081,61.85
"25825","2017","12","12",1,368,597,5689,5468,346,1722,1139,506,7092,48,85,10,327,6643,28175,59
"25826","2017","12","12",2,368,660,5083,5372,338,2519,1115,496,7090,47,85,10,327,6311,26029,55.23
"25827","2017","12","12",3,362,716,4890,5018,337,3038,1091,428,7089,47,84,10,328,5645,24810,53.56
"25828","2017","12","12",4,381,796,4916,5062,328,3431,1088,385,7089,47,82,10,331,5443,24273,52.78
"25829","2017","12","12",5,371,828,4828,4815,332,3504,1076,338,7089,47,82,9,328,5989,24276,52.84
"25830","2017","12","12",6,371,865,5064,5250,331,2990,1064,305,7088,48,83,10,323,6218,25000,55.71
"25831","2017","12","12",7,382,924,5856,5950,325,691,1062,394,7086,48,84,9,321,6338,27737,65.43
"25832","2017","12","12",8,381,967,8219,6338,325,0,1059,1192,7083,48,96,9,322,5905,32680,80.04
"25833","2017","12","12",9,390,982,11228,6434,331,0,1054,1682,7084,48,95,48,320,5723,35541,81.26
"25834","2017","12","12",10,388,978,11883,6482,333,0,1043,2077,7085,53,89,805,322,5494,36604,83.3
"25835","2017","12","12",11,393,979,11510,6590,330,0,1066,2891,7086,60,85,2066,322,4666,37077,84.52
"25836","2017","12","12",12,387,981,11285,6626,329,0,1062,2367,7083,52,85,3186,310,4510,36929,83.27
"25837","2017","12","12",13,370,987,11021,6623,324,0,1064,1531,7079,50,88,3696,296,4840,36373,82.26
"25838","2017","12","12",14,370,985,11239,6627,336,0,1072,1550,7077,49,87,3763,295,5028,36191,80.42
"25839","2017","12","12",15,358,986,10981,6603,337,0,1052,1188,7079,48,92,3664,296,5293,35193,78.88
"25840","2017","12","12",16,343,986,10539,6593,337,141,1025,805,7078,52,94,3397,292,5906,34870,77.93
"25841","2017","12","12",17,361,987,10948,6627,342,4,1008,903,7079,56,94,2523,289,5844,34665,79.04
"25842","2017","12","12",18,351,987,12145,6669,344,0,1038,1398,7079,56,99,1033,285,5428,35328,83.95
"25843","2017","12","12",19,346,975,13178,6727,348,0,1068,2968,7083,52,105,158,291,5825,37277,93.44
"25844","2017","12","12",20,352,988,13463,6777,350,1,1076,3286,7086,55,103,27,309,6095,37886,94.47
"25845","2017","12","12",21,349,990,11871,6805,349,0,1091,1590,7089,54,101,22,321,5987,38103,86.11
"25846","2017","12","12",22,371,937,10884,6763,347,0,1065,1098,7091,51,99,22,335,5788,37363,84
"25847","2017","12","12",23,371,927,10176,6714,345,44,1069,771,7092,47,99,22,336,5505,34683,77.78
"25848","2017","12","12",24,376,928,8151,6533,348,108,1035,625,7093,48,102,22,339,5380,31313,76.35
"25849","2017","12","13",1,381,945,6242,6368,334,161,984,514,7094,48,103,23,337,5463,28834,75.37
"25850","2017","12","13",2,385,899,5243,6053,328,844,942,326,7094,48,95,23,333,5785,26625,68.06
"25851","2017","12","13",3,380,925,4603,5857,329,2051,932,270,7093,47,93,23,332,5791,25295,59.62
"25852","2017","12","13",4,369,894,4380,5739,323,2668,926,262,7093,47,94,23,327,6263,24852,59.05
"25853","2017","12","13",5,370,887,4482,5589,320,2922,925,327,7093,47,95,23,330,6439,24766,58.51
"25854","2017","12","13",6,366,853,5101,5447,328,2713,921,264,7094,48,89,23,330,6682,25429,58.72
"25855","2017","12","13",7,376,859,6717,5694,331,1836,909,387,7095,49,91,22,341,6938,28162,60.96
"25856","2017","12","13",8,378,951,10010,5997,325,38,889,1288,7092,49,98,21,335,6916,33091,78.51
"25857","2017","12","13",9,374,985,10970,6170,334,0,931,2844,7091,50,99,84,328,7044,36165,83.46
"25858","2017","12","13",10,378,943,10807,6261,340,0,927,3416,7090,51,99,790,334,7290,37128,84.11
"25859","2017","12","13",11,374,717,10792,6438,340,0,940,3222,7088,50,100,1764,335,7323,37397,84.98
"25860","2017","12","13",12,343,655,10427,6641,338,0,953,2309,7088,59,101,2716,338,7590,37210,84.67
"25861","2017","12","13",13,328,655,10251,6762,332,0,945,1349,7086,58,102,3185,343,8378,36996,83.9
"25862","2017","12","13",14,320,655,9861,6849,331,0,924,839,7082,53,104,3243,343,9235,36873,82.36
"25863","2017","12","13",15,323,655,8908,6928,335,26,897,603,7078,49,104,3137,337,9890,35831,79.5
"25864","2017","12","13",16,328,646,9126,7007,333,178,875,593,7074,60,104,2874,311,10166,35546,78.36
"25865","2017","12","13",17,322,650,9450,7048,336,42,881,557,7072,57,106,2142,311,10292,35427,78.13
"25866","2017","12","13",18,327,657,10422,7126,330,0,893,1417,7071,57,105,773,320,10217,36207,81.94
"25867","2017","12","13",19,327,656,10820,7175,339,0,900,2750,7076,64,106,182,327,10532,38023,86.47
"25868","2017","12","13",20,327,656,10788,7217,342,0,917,2879,7077,63,108,94,313,10655,38429,86.58
"25869","2017","12","13",21,326,656,10659,7204,339,0,945,1574,7080,60,107,40,319,11012,38505,84.72
"25870","2017","12","13",22,329,604,9815,7066,338,305,943,830,7084,54,107,39,327,11345,37701,78.68
"25871","2017","12","13",23,326,606,8500,6880,339,427,923,703,7086,48,108,38,326,11770,34917,76.54
"25872","2017","12","13",24,315,603,5955,6803,342,712,921,493,7086,46,101,38,317,11735,31506,66.83
"25873","2017","12","14",1,313,601,4677,6376,333,2383,888,353,7086,46,96,36,299,11695,28782,59.11
"25874","2017","12","14",2,310,458,4307,4803,328,3442,885,323,7086,46,95,23,301,11778,26656,52.22
"25875","2017","12","14",3,309,400,4203,4242,328,3973,886,264,7088,47,97,22,298,10888,25288,49.49
"25876","2017","12","14",4,311,371,4207,4138,328,4052,890,264,7088,47,96,22,291,10371,24874,49.54
"25877","2017","12","14",5,312,399,4458,4477,323,4041,924,298,7086,47,97,22,287,10102,24756,50.05
"25878","2017","12","14",6,319,519,4436,4566,327,3863,930,332,7082,47,95,22,293,10237,25388,52.44
"25879","2017","12","14",7,313,610,4884,5536,328,2476,949,561,7082,47,96,22,299,9866,28028,58.43
"25880","2017","12","14",8,316,621,6273,6192,322,428,966,978,7082,48,94,21,297,9264,32714,66.12
"25881","2017","12","14",9,309,595,7584,6484,331,0,1006,1291,7084,53,103,62,287,9030,35609,73.44
"25882","2017","12","14",10,318,514,7541,6762,332,0,1038,1375,7070,60,101,368,279,8697,36470,78.03
"25883","2017","12","14",11,320,358,7841,7046,332,0,1064,1731,7052,59,100,816,277,8296,36764,77.79
"25884","2017","12","14",12,328,325,7741,7126,330,0,1058,2312,7049,60,98,1223,270,8420,36635,74.96
"25885","2017","12","14",13,332,304,7533,7117,336,1,1079,1884,7050,61,105,1455,268,9261,36381,71.03
"25886","2017","12","14",14,344,296,7159,6903,335,1,1083,1141,7069,59,103,1392,272,10306,36217,69.73
"25887","2017","12","14",15,346,318,7014,6907,349,0,1082,816,7069,59,107,1234,276,10679,35298,68.19
"25888","2017","12","14",16,345,303,7392,6896,347,0,1044,831,7068,58,108,955,283,10623,34795,70.07
"25889","2017","12","14",17,347,325,8507,6934,349,0,1066,1168,7068,57,107,517,297,10486,34781,73.75
"25890","2017","12","14",18,347,319,8980,7049,346,0,1099,2238,7068,61,107,105,295,10464,35747,79.08
"25891","2017","12","14",19,359,327,8968,7058,350,0,1128,2451,7074,60,106,33,286,10874,37264,85.29
"25892","2017","12","14",20,378,328,8689,7095,349,1,1138,2376,7075,62,106,32,297,11174,37565,84.8
"25893","2017","12","14",21,388,328,7533,7058,346,10,1118,1476,7073,55,109,32,311,11659,37580,79.98
"25894","2017","12","14",22,389,291,6805,6843,346,298,1078,983,7074,50,108,32,315,11934,36887,78.12
"25895","2017","12","14",23,390,292,6296,6652,347,1313,1054,770,7071,48,99,32,319,11904,34324,68.12
"25896","2017","12","14",24,387,296,5232,6176,344,1910,1028,646,7069,48,97,32,320,12155,30985,63.22
"25897","2017","12","15",1,389,290,4371,5489,333,2791,982,647,7070,47,97,32,316,12066,28574,54.94
"25898","2017","12","15",2,385,205,4108,4764,327,3518,969,774,7067,47,88,32,316,11703,26489,48.74
"25899","2017","12","15",3,385,193,3942,4633,327,3599,955,679,7070,47,88,32,314,11352,25046,44.08
"25900","2017","12","15",4,388,180,3833,4427,327,3845,948,644,7076,47,85,32,306,11261,24547,39.26
"25901","2017","12","15",5,381,216,3924,4699,323,4002,956,701,7077,47,86,32,299,11170,24507,35.5
"25902","2017","12","15",6,381,227,3925,4933,327,3729,948,750,7074,48,87,32,294,11097,25045,42.06
"25903","2017","12","15",7,389,294,4138,5753,326,2634,962,744,7072,49,90,32,300,11226,27559,54.96
"25904","2017","12","15",8,383,296,5391,6733,325,551,970,1256,7067,49,92,32,304,10690,32236,64.39
"25905","2017","12","15",9,384,295,6331,6901,339,1,998,1530,7069,49,104,62,311,10208,34774,79.03
"25906","2017","12","15",10,381,295,6754,6925,339,1,1024,1530,7068,51,101,427,317,9765,35475,80.62
"25907","2017","12","15",11,374,324,7435,7040,338,1,1060,1882,7057,55,102,862,320,9468,35834,80.12
"25908","2017","12","15",12,372,329,7406,7078,333,1,1054,1384,7052,53,103,1093,317,9718,35866,78.27
"25909","2017","12","15",13,374,306,7433,7069,324,1,1033,1199,7052,54,104,1235,317,10007,35536,75.54
"25910","2017","12","15",14,377,299,7067,7087,325,0,1034,1060,7068,52,102,1203,319,10007,35350,71.95
"25911","2017","12","15",15,377,297,6478,6949,325,0,1035,989,7077,50,103,994,318,9887,34115,69.89
"25912","2017","12","15",16,382,295,6343,6881,328,0,1027,858,7078,50,103,719,325,9843,33564,68.03
"25913","2017","12","15",17,381,294,7489,6964,329,1,1045,1032,7078,48,102,315,327,9326,33527,71.85
"25914","2017","12","15",18,367,296,8270,7113,337,0,1060,2198,7077,48,105,49,313,8320,34281,78.95
"25915","2017","12","15",19,384,326,8245,7196,349,0,1077,2949,7080,48,105,15,302,8253,35685,84.47
"25916","2017","12","15",20,387,357,8222,7129,356,0,1085,1752,7084,48,103,11,315,8583,35769,80.86
"25917","2017","12","15",21,389,436,7636,7026,356,1,1085,1453,7086,48,104,10,328,8937,35655,80.22
"25918","2017","12","15",22,389,493,7526,6831,355,346,1080,1254,7088,49,104,10,335,8740,34736,78.98
"25919","2017","12","15",23,387,479,6642,6497,356,847,1062,720,7087,48,94,10,342,8488,32505,70.53
"25920","2017","12","15",24,381,525,5883,6291,353,1170,1036,573,7085,48,94,10,343,8209,29996,63.31
"25921","2017","12","16",1,373,593,5039,6233,340,326,1040,579,7083,48,92,11,336,8014,28277,60.84
"25922","2017","12","16",2,378,601,4534,6138,334,585,974,550,7084,48,90,11,326,7815,26275,55.85
"25923","2017","12","16",3,377,460,4228,5380,331,892,967,411,7088,47,91,11,332,7621,24788,52.13
"25924","2017","12","16",4,382,430,4055,4851,317,1702,960,375,7089,47,91,11,334,7635,23927,44.81
"25925","2017","12","16",5,384,386,4048,4376,289,1889,939,304,7092,47,90,11,329,7850,23423,42.81
"25926","2017","12","16",6,380,311,4136,4555,290,1853,940,398,7091,48,89,11,329,7960,23394,42.94
"25927","2017","12","16",7,380,228,4148,5119,289,1590,934,444,7091,48,90,11,338,7792,24093,49.5
"25928","2017","12","16",8,379,298,4514,6098,284,1004,929,556,7094,49,87,11,347,7653,25715,56.15
"25929","2017","12","16",9,380,309,5030,6432,283,190,945,979,7094,49,89,63,347,7538,27509,63.76
"25930","2017","12","16",10,382,302,5484,6644,283,43,965,1363,7094,50,94,866,347,7109,30068,68.91
"25931","2017","12","16",11,380,324,5595,6891,281,1,1026,1102,7093,50,93,2074,338,6475,31816,70.65
"25932","2017","12","16",12,380,327,5464,6877,270,1,1039,882,7091,49,94,3000,336,6181,32035,68.81
"25933","2017","12","16",13,379,306,5402,6742,282,1,1048,755,7088,49,94,3613,335,6017,31479,65.79
"25934","2017","12","16",14,378,303,5066,6774,283,257,1044,720,7086,48,93,3729,348,5989,31337,61.22
"25935","2017","12","16",15,378,304,4776,6692,275,334,993,603,7085,48,92,3590,340,6103,30681,61.48
"25936","2017","12","16",16,383,298,4599,6425,271,420,981,600,7084,48,90,3320,334,6148,29454,61.52
"25937","2017","12","16",17,381,290,4633,6326,271,448,973,640,7082,49,92,2449,342,6263,28788,62.45
"25938","2017","12","16",18,381,283,5293,6457,270,123,1039,1048,7085,49,98,1007,338,6146,29317,72.06
"25939","2017","12","16",19,382,324,5809,6756,270,78,1100,1547,7089,49,100,175,339,6616,31756,79.78
"25940","2017","12","16",20,381,311,5927,6740,273,78,1132,1454,7090,48,102,78,333,6765,32411,82.33
"25941","2017","12","16",21,384,310,6279,6841,278,15,1120,1833,7089,49,100,31,333,6489,33065,81.45
"25942","2017","12","16",22,381,327,6167,6901,277,1,1091,2171,7091,49,96,30,337,6517,32818,79.12
"25943","2017","12","16",23,383,307,5851,6863,278,1,1038,1336,7094,47,95,31,338,6727,31346,76.36
"25944","2017","12","16",24,386,296,5390,6638,277,1,995,803,7091,48,86,31,337,7038,29430,62.75
"25945","2017","12","17",1,383,303,4634,6535,273,104,965,599,7091,47,87,31,337,7112,27124,62.04
"25946","2017","12","17",2,382,299,4540,6259,271,367,898,574,7089,47,86,34,338,6714,24847,58.05
"25947","2017","12","17",3,379,231,4351,5672,271,631,895,442,7089,47,84,33,338,6401,23272,54
"25948","2017","12","17",4,373,212,4090,4734,271,1178,891,347,7091,47,84,31,342,6372,22350,47.52
"25949","2017","12","17",5,366,217,4064,4606,258,1885,893,381,7091,47,85,32,338,6521,21989,43.48
"25950","2017","12","17",6,371,198,4093,4641,270,1884,889,373,7092,48,84,32,335,6370,22033,45.61
"25951","2017","12","17",7,378,229,4454,5312,271,1722,894,574,7093,48,82,32,337,5833,22564,46.34
"25952","2017","12","17",8,375,227,4312,5485,271,1247,876,556,7095,48,82,33,327,5560,23355,50.39
"25953","2017","12","17",9,376,276,4331,6114,271,739,896,541,7096,48,82,91,323,5554,24225,54.71
"25954","2017","12","17",10,378,306,4685,6030,270,440,973,801,7097,49,83,942,325,5153,26294,59.38
"25955","2017","12","17",11,368,295,4781,6039,271,0,977,1209,7096,48,87,2220,327,4755,28577,61.57
"25956","2017","12","17",12,371,296,4649,6143,270,0,969,888,7095,48,87,3363,333,4516,29291,60.85
"25957","2017","12","17",13,371,336,4749,6208,269,0,982,741,7092,48,84,3879,339,4360,29208,60.57
"25958","2017","12","17",14,371,393,4701,6215,270,0,948,621,7088,48,87,3825,335,4402,29468,61.68
"25959","2017","12","17",15,377,471,4257,6206,270,81,892,599,7087,48,87,3684,334,4310,29312,59.25
"25960","2017","12","17",16,380,512,4052,5765,271,414,885,535,7086,49,86,3414,336,4348,28231,56.7
"25961","2017","12","17",17,382,574,4420,6167,268,154,888,676,7088,49,86,2549,337,4112,27717,57.8
"25962","2017","12","17",18,383,624,4666,6588,269,0,995,1356,7087,49,89,1050,339,3992,28167,68.25
"25963","2017","12","17",19,382,644,5261,6879,270,0,1030,2770,7089,49,95,202,340,4484,30948,78.38
"25964","2017","12","17",20,381,647,5204,6994,270,1,1009,4097,7090,49,95,105,349,4628,32280,82.85
"25965","2017","12","17",21,383,648,5482,6939,270,0,1024,4818,7091,50,94,102,348,4556,33404,84.73
"25966","2017","12","17",22,382,652,5548,7001,264,0,1047,5125,7090,50,92,48,337,4419,33639,85.77
"25967","2017","12","17",23,380,660,5433,6905,265,0,1007,4505,7090,49,90,41,333,4303,32379,81.1
"25968","2017","12","17",24,378,636,5343,6794,274,30,970,2904,7092,48,90,40,332,4290,29822,75.79
"25969","2017","12","18",1,379,609,4598,6566,277,337,842,1011,7091,48,89,32,342,4385,26926,63.96
"25970","2017","12","18",2,379,570,4180,6075,277,1459,825,625,7090,47,88,24,350,4445,24809,55.68
"25971","2017","12","18",3,379,486,4025,5657,277,1944,819,420,7091,47,87,25,356,4504,23654,51.93
"25972","2017","12","18",4,381,443,4095,5292,277,2190,819,464,7091,48,87,25,354,4507,23107,51.91
"25973","2017","12","18",5,380,423,4136,5407,273,2219,823,524,7092,48,88,22,351,4388,23131,52.22
"25974","2017","12","18",6,379,514,4284,5714,276,2162,816,525,7092,48,80,14,344,4676,23982,53.53
"25975","2017","12","18",7,382,642,5041,6398,282,1012,808,957,7090,48,81,14,355,5007,27169,60.67
"25976","2017","12","18",8,380,720,7085,6990,297,233,898,1638,7092,49,88,14,353,5443,32401,76.52
"25977","2017","12","18",9,379,836,9685,7124,315,1,949,2182,7092,49,85,63,351,5501,35688,79.07
"25978","2017","12","18",10,384,886,10451,7187,334,1,981,2279,7092,49,88,786,353,5451,37066,78.13
"25979","2017","12","18",11,380,943,10519,7177,337,1,991,2130,7092,49,92,1904,346,5235,37637,79.73
"25980","2017","12","18",12,375,962,10701,7213,337,1,1002,2078,7090,49,90,2865,335,5125,37480,79.79
"25981","2017","12","18",13,373,973,10576,7208,337,0,985,1396,7088,49,94,3399,330,5102,37039,78.66
"25982","2017","12","18",14,378,974,10760,7153,337,0,965,1353,7088,49,94,3456,324,5221,37037,77.59
"25983","2017","12","18",15,374,975,10253,7116,343,1,963,939,7088,48,94,3292,326,5920,35868,77.62
"25984","2017","12","18",16,374,977,10579,7117,323,0,948,992,7084,47,92,3083,311,6689,35605,78.23
"25985","2017","12","18",17,373,978,10691,7169,331,0,972,2293,7078,47,96,2295,306,7224,35578,79.96
"25986","2017","12","18",18,375,982,11159,7199,344,0,968,2825,7077,49,95,937,316,8168,36336,81.41
"25987","2017","12","18",19,373,986,11588,7179,344,0,986,3524,7075,48,97,183,302,9017,38141,88.63
"25988","2017","12","18",20,365,986,11868,7187,345,0,1009,3427,7074,48,96,79,276,9550,38603,86.3
"25989","2017","12","18",21,382,985,11045,7174,345,0,994,2466,7077,48,98,37,308,9989,38861,81.51
"25990","2017","12","18",22,391,961,9319,7000,351,0,951,927,7082,47,98,37,311,10518,38006,77.33
"25991","2017","12","18",23,391,982,7996,6882,346,175,898,846,7082,45,88,37,321,10638,35254,70.13
"25992","2017","12","18",24,386,963,6698,6670,343,942,906,748,7082,45,87,36,311,10328,31710,63.3
"25993","2017","12","19",1,391,907,5540,6556,337,1492,897,701,7083,45,83,33,304,10077,29193,55.13
"25994","2017","12","19",2,387,668,5030,6044,331,1722,894,683,7084,44,85,22,306,9806,26839,53.2
"25995","2017","12","19",3,386,544,4953,5313,331,2802,887,428,7086,44,83,18,307,9543,25453,47.37
"25996","2017","12","19",4,382,536,5007,5159,316,2971,889,371,7087,44,81,16,309,9131,24848,43.19
"25997","2017","12","19",5,383,619,4988,5149,320,3005,894,358,7089,44,82,18,310,8500,24708,44.07
